,external_video_id,title,date_id,cumulative_views
5529,CevxZvSJLk8,Katy Perry - Roar,20140806,593622832
5530,CevxZvSJLk8,Katy Perry - Roar,20140807,594772149
5531,CevxZvSJLk8,Katy Perry - Roar,20140808,595965797
5532,CevxZvSJLk8,Katy Perry - Roar,20140809,597169963
5533,CevxZvSJLk8,Katy Perry - Roar,20140810,598246556
5534,CevxZvSJLk8,Katy Perry - Roar,20140811,599352369
5535,CevxZvSJLk8,Katy Perry - Roar,20140812,600438613
5536,CevxZvSJLk8,Katy Perry - Roar,20140813,601521357
5537,CevxZvSJLk8,Katy Perry - Roar,20140814,602611777
5538,CevxZvSJLk8,Katy Perry - Roar,20140815,603763291
5539,CevxZvSJLk8,Katy Perry - Roar,20140816,604946780
5540,CevxZvSJLk8,Katy Perry - Roar,20140817,605991312
5541,CevxZvSJLk8,Katy Perry - Roar,20140818,607004215
5542,CevxZvSJLk8,Katy Perry - Roar,20140819,607999647
5543,CevxZvSJLk8,Katy Perry - Roar,20140820,609025082
5544,CevxZvSJLk8,Katy Perry - Roar,20140821,610080369
5545,CevxZvSJLk8,Katy Perry - Roar,20140822,611215373
5546,CevxZvSJLk8,Katy Perry - Roar,20140823,612438242
5547,CevxZvSJLk8,Katy Perry - Roar,20140824,613521566
5548,CevxZvSJLk8,Katy Perry - Roar,20140825,614511593
5549,CevxZvSJLk8,Katy Perry - Roar,20140826,615533075
5550,CevxZvSJLk8,Katy Perry - Roar,20140827,616544863
5551,CevxZvSJLk8,Katy Perry - Roar,20140828,617584630
5552,CevxZvSJLk8,Katy Perry - Roar,20140829,618706473
5553,CevxZvSJLk8,Katy Perry - Roar,20140830,619934922
5554,CevxZvSJLk8,Katy Perry - Roar,20140831,621028184
5555,CevxZvSJLk8,Katy Perry - Roar,20140901,622078040
5556,CevxZvSJLk8,Katy Perry - Roar,20140902,623055064
5557,CevxZvSJLk8,Katy Perry - Roar,20140903,624052241
5558,CevxZvSJLk8,Katy Perry - Roar,20140904,625040071
5559,CevxZvSJLk8,Katy Perry - Roar,20140905,626142089
5560,CevxZvSJLk8,Katy Perry - Roar,20140906,627423986
5561,CevxZvSJLk8,Katy Perry - Roar,20140907,628492617
5562,CevxZvSJLk8,Katy Perry - Roar,20140908,629410677
5563,CevxZvSJLk8,Katy Perry - Roar,20140909,630337067
5564,CevxZvSJLk8,Katy Perry - Roar,20140910,631299184
5565,CevxZvSJLk8,Katy Perry - Roar,20140911,632292960
5566,CevxZvSJLk8,Katy Perry - Roar,20140912,633395054
5567,CevxZvSJLk8,Katy Perry - Roar,20140913,634674309
5568,CevxZvSJLk8,Katy Perry - Roar,20140914,635752324
5569,CevxZvSJLk8,Katy Perry - Roar,20140915,636643918
5570,CevxZvSJLk8,Katy Perry - Roar,20140916,637516703
5571,CevxZvSJLk8,Katy Perry - Roar,20140917,638396611
5572,CevxZvSJLk8,Katy Perry - Roar,20140918,639266974
5573,CevxZvSJLk8,Katy Perry - Roar,20140919,640286735
5574,CevxZvSJLk8,Katy Perry - Roar,20140920,641464591
5575,CevxZvSJLk8,Katy Perry - Roar,20140921,642430430
5576,CevxZvSJLk8,Katy Perry - Roar,20140922,643218288
5577,CevxZvSJLk8,Katy Perry - Roar,20140923,644029032
5578,CevxZvSJLk8,Katy Perry - Roar,20140924,644860748
5579,CevxZvSJLk8,Katy Perry - Roar,20140925,645714307
5580,CevxZvSJLk8,Katy Perry - Roar,20140926,646708583
5581,CevxZvSJLk8,Katy Perry - Roar,20140927,647874491
5582,CevxZvSJLk8,Katy Perry - Roar,20140928,648852950
5583,CevxZvSJLk8,Katy Perry - Roar,20140929,649681218
5584,CevxZvSJLk8,Katy Perry - Roar,20140930,650509289
5585,CevxZvSJLk8,Katy Perry - Roar,20141001,651372869
5586,CevxZvSJLk8,Katy Perry - Roar,20141002,652298887
5587,CevxZvSJLk8,Katy Perry - Roar,20141003,653345939
5588,CevxZvSJLk8,Katy Perry - Roar,20141004,654548214
5589,CevxZvSJLk8,Katy Perry - Roar,20141005,655589878
5590,CevxZvSJLk8,Katy Perry - Roar,20141006,656455206
5591,CevxZvSJLk8,Katy Perry - Roar,20141007,657325644
5592,CevxZvSJLk8,Katy Perry - Roar,20141008,658223783
5593,CevxZvSJLk8,Katy Perry - Roar,20141009,659176554
5594,CevxZvSJLk8,Katy Perry - Roar,20141010,660300038
5595,CevxZvSJLk8,Katy Perry - Roar,20141011,661635247
5596,CevxZvSJLk8,Katy Perry - Roar,20141012,662784530
5597,CevxZvSJLk8,Katy Perry - Roar,20141013,663788654
5598,CevxZvSJLk8,Katy Perry - Roar,20141014,664751447
5599,CevxZvSJLk8,Katy Perry - Roar,20141015,665708138
5600,CevxZvSJLk8,Katy Perry - Roar,20141016,666700183
5601,CevxZvSJLk8,Katy Perry - Roar,20141017,667872165
5602,CevxZvSJLk8,Katy Perry - Roar,20141018,669226624
5603,CevxZvSJLk8,Katy Perry - Roar,20141019,670382900
5604,CevxZvSJLk8,Katy Perry - Roar,20141020,671317317
5605,CevxZvSJLk8,Katy Perry - Roar,20141021,672266603
5606,CevxZvSJLk8,Katy Perry - Roar,20141022,673207864
5607,CevxZvSJLk8,Katy Perry - Roar,20141023,674189679
5608,CevxZvSJLk8,Katy Perry - Roar,20141024,675280891
5609,CevxZvSJLk8,Katy Perry - Roar,20141025,676546808
5610,CevxZvSJLk8,Katy Perry - Roar,20141026,677653932
5611,CevxZvSJLk8,Katy Perry - Roar,20141027,678604627
5612,CevxZvSJLk8,Katy Perry - Roar,20141028,679446225
5613,CevxZvSJLk8,Katy Perry - Roar,20141029,680415451
5614,CevxZvSJLk8,Katy Perry - Roar,20141030,681400597
5615,CevxZvSJLk8,Katy Perry - Roar,20141031,682463278
5616,CevxZvSJLk8,Katy Perry - Roar,20141101,683715853
5617,CevxZvSJLk8,Katy Perry - Roar,20141102,684862000
5618,CevxZvSJLk8,Katy Perry - Roar,20141103,685811792
5619,CevxZvSJLk8,Katy Perry - Roar,20141104,686775629
5620,CevxZvSJLk8,Katy Perry - Roar,20141105,687775362
5621,CevxZvSJLk8,Katy Perry - Roar,20141106,688851578
5622,CevxZvSJLk8,Katy Perry - Roar,20141107,690071529
5623,CevxZvSJLk8,Katy Perry - Roar,20141108,691516708
5624,CevxZvSJLk8,Katy Perry - Roar,20141109,692742195
5625,CevxZvSJLk8,Katy Perry - Roar,20141110,693780419
5626,CevxZvSJLk8,Katy Perry - Roar,20141111,694842690
5627,CevxZvSJLk8,Katy Perry - Roar,20141112,695888247
5628,CevxZvSJLk8,Katy Perry - Roar,20141113,697008772
5629,CevxZvSJLk8,Katy Perry - Roar,20141114,698234537
5630,CevxZvSJLk8,Katy Perry - Roar,20141115,699666022
5631,CevxZvSJLk8,Katy Perry - Roar,20141116,700876578
5632,CevxZvSJLk8,Katy Perry - Roar,20141117,701901725
5633,CevxZvSJLk8,Katy Perry - Roar,20141118,702906915
5634,CevxZvSJLk8,Katy Perry - Roar,20141119,703960582
5635,CevxZvSJLk8,Katy Perry - Roar,20141120,705042906
5636,CevxZvSJLk8,Katy Perry - Roar,20141121,706266717
5637,CevxZvSJLk8,Katy Perry - Roar,20141122,707684858
5638,CevxZvSJLk8,Katy Perry - Roar,20141123,708910019
5639,CevxZvSJLk8,Katy Perry - Roar,20141124,709964650
5640,CevxZvSJLk8,Katy Perry - Roar,20141125,711021876
5641,CevxZvSJLk8,Katy Perry - Roar,20141126,712166590
5642,CevxZvSJLk8,Katy Perry - Roar,20141127,713355045
5643,CevxZvSJLk8,Katy Perry - Roar,20141128,714613935
5644,CevxZvSJLk8,Katy Perry - Roar,20141129,715972296
5645,CevxZvSJLk8,Katy Perry - Roar,20141130,717136938
5646,CevxZvSJLk8,Katy Perry - Roar,20141201,718132853
5647,CevxZvSJLk8,Katy Perry - Roar,20141202,719160781
5648,CevxZvSJLk8,Katy Perry - Roar,20141203,720210596
5649,CevxZvSJLk8,Katy Perry - Roar,20141204,721313665
5650,CevxZvSJLk8,Katy Perry - Roar,20141205,722540072
5651,CevxZvSJLk8,Katy Perry - Roar,20141206,723902115
5652,CevxZvSJLk8,Katy Perry - Roar,20141207,725070510
5653,CevxZvSJLk8,Katy Perry - Roar,20141208,726082584
5654,CevxZvSJLk8,Katy Perry - Roar,20141209,727107558
5655,CevxZvSJLk8,Katy Perry - Roar,20141210,728160892
5656,CevxZvSJLk8,Katy Perry - Roar,20141211,729206692
5657,CevxZvSJLk8,Katy Perry - Roar,20141212,730334706
5658,CevxZvSJLk8,Katy Perry - Roar,20141213,731608593
5659,CevxZvSJLk8,Katy Perry - Roar,20141214,732697580
5660,CevxZvSJLk8,Katy Perry - Roar,20141215,733649505
5661,CevxZvSJLk8,Katy Perry - Roar,20141216,734654869
5662,CevxZvSJLk8,Katy Perry - Roar,20141217,735718258
5663,CevxZvSJLk8,Katy Perry - Roar,20141218,736756677
5664,CevxZvSJLk8,Katy Perry - Roar,20141219,737866342
5665,CevxZvSJLk8,Katy Perry - Roar,20141220,739056718
5666,CevxZvSJLk8,Katy Perry - Roar,20141221,740124773
5667,CevxZvSJLk8,Katy Perry - Roar,20141222,741182744
5668,CevxZvSJLk8,Katy Perry - Roar,20141223,742297530
5669,CevxZvSJLk8,Katy Perry - Roar,20141224,743461307
5670,CevxZvSJLk8,Katy Perry - Roar,20141225,744487858
5671,CevxZvSJLk8,Katy Perry - Roar,20141226,745588293
5672,CevxZvSJLk8,Katy Perry - Roar,20141227,746670189
5673,CevxZvSJLk8,Katy Perry - Roar,20141228,747668259
5674,CevxZvSJLk8,Katy Perry - Roar,20141229,748751013
5675,CevxZvSJLk8,Katy Perry - Roar,20141230,749873124
5676,CevxZvSJLk8,Katy Perry - Roar,20141231,751245757
5677,CevxZvSJLk8,Katy Perry - Roar,20150101,752278803
5678,CevxZvSJLk8,Katy Perry - Roar,20150102,753376623
5679,CevxZvSJLk8,Katy Perry - Roar,20150103,754516026
5680,CevxZvSJLk8,Katy Perry - Roar,20150104,755539724
5681,CevxZvSJLk8,Katy Perry - Roar,20150105,756525232
5682,CevxZvSJLk8,Katy Perry - Roar,20150106,757499068
5683,CevxZvSJLk8,Katy Perry - Roar,20150107,758474370
5684,CevxZvSJLk8,Katy Perry - Roar,20150108,759478017
5685,CevxZvSJLk8,Katy Perry - Roar,20150109,760583898
5686,CevxZvSJLk8,Katy Perry - Roar,20150110,761861963
5687,CevxZvSJLk8,Katy Perry - Roar,20150111,762960342
5688,CevxZvSJLk8,Katy Perry - Roar,20150112,763908903
5689,CevxZvSJLk8,Katy Perry - Roar,20150113,764853826
5690,CevxZvSJLk8,Katy Perry - Roar,20150114,765830914
5691,CevxZvSJLk8,Katy Perry - Roar,20150115,766823414
5692,CevxZvSJLk8,Katy Perry - Roar,20150116,767960656
5693,CevxZvSJLk8,Katy Perry - Roar,20150117,769286031
5694,CevxZvSJLk8,Katy Perry - Roar,20150118,770451067
5695,CevxZvSJLk8,Katy Perry - Roar,20150119,771514426
5696,CevxZvSJLk8,Katy Perry - Roar,20150120,772529155
5697,CevxZvSJLk8,Katy Perry - Roar,20150121,773551349
5698,CevxZvSJLk8,Katy Perry - Roar,20150122,774618278
5699,CevxZvSJLk8,Katy Perry - Roar,20150123,775810262
5700,CevxZvSJLk8,Katy Perry - Roar,20150124,777220801
5701,CevxZvSJLk8,Katy Perry - Roar,20150125,778407965
5702,CevxZvSJLk8,Katy Perry - Roar,20150126,779478095
5703,CevxZvSJLk8,Katy Perry - Roar,20150127,780580777
5704,CevxZvSJLk8,Katy Perry - Roar,20150128,781685303
5705,CevxZvSJLk8,Katy Perry - Roar,20150129,782835838
5706,CevxZvSJLk8,Katy Perry - Roar,20150130,784163536
5707,CevxZvSJLk8,Katy Perry - Roar,20150131,785650892
5708,CevxZvSJLk8,Katy Perry - Roar,20150201,787186385
5709,CevxZvSJLk8,Katy Perry - Roar,20150202,788671088
5710,CevxZvSJLk8,Katy Perry - Roar,20150203,790056222
5711,CevxZvSJLk8,Katy Perry - Roar,20150204,791392759
5712,CevxZvSJLk8,Katy Perry - Roar,20150205,792734178
5713,CevxZvSJLk8,Katy Perry - Roar,20150206,794210453
5714,CevxZvSJLk8,Katy Perry - Roar,20150207,795907667
5715,CevxZvSJLk8,Katy Perry - Roar,20150208,797335523
5716,CevxZvSJLk8,Katy Perry - Roar,20150209,798620814
5717,CevxZvSJLk8,Katy Perry - Roar,20150210,799920795
5718,CevxZvSJLk8,Katy Perry - Roar,20150211,801225076
5719,CevxZvSJLk8,Katy Perry - Roar,20150212,802523260
5720,CevxZvSJLk8,Katy Perry - Roar,20150213,803962763
5721,CevxZvSJLk8,Katy Perry - Roar,20150214,805575341
5722,CevxZvSJLk8,Katy Perry - Roar,20150215,806961203
5723,CevxZvSJLk8,Katy Perry - Roar,20150216,808298511
5724,CevxZvSJLk8,Katy Perry - Roar,20150217,809578776
5725,CevxZvSJLk8,Katy Perry - Roar,20150218,810888645
5726,CevxZvSJLk8,Katy Perry - Roar,20150219,812255280
5727,CevxZvSJLk8,Katy Perry - Roar,20150220,813783207
5728,CevxZvSJLk8,Katy Perry - Roar,20150221,815503738
5729,CevxZvSJLk8,Katy Perry - Roar,20150222,816976573
5730,CevxZvSJLk8,Katy Perry - Roar,20150223,818201072
5731,CevxZvSJLk8,Katy Perry - Roar,20150224,819502978
5732,CevxZvSJLk8,Katy Perry - Roar,20150225,820747025
5733,CevxZvSJLk8,Katy Perry - Roar,20150226,821958324
5734,CevxZvSJLk8,Katy Perry - Roar,20150227,823223579
5735,CevxZvSJLk8,Katy Perry - Roar,20150228,824681084
5736,CevxZvSJLk8,Katy Perry - Roar,20150301,825897767
5737,CevxZvSJLk8,Katy Perry - Roar,20150302,826961192
5738,CevxZvSJLk8,Katy Perry - Roar,20150303,828087776
5739,CevxZvSJLk8,Katy Perry - Roar,20150304,829213451
5740,CevxZvSJLk8,Katy Perry - Roar,20150305,830393225
5741,CevxZvSJLk8,Katy Perry - Roar,20150306,831729767
5742,CevxZvSJLk8,Katy Perry - Roar,20150307,833299128
5743,CevxZvSJLk8,Katy Perry - Roar,20150308,834540980
5744,CevxZvSJLk8,Katy Perry - Roar,20150309,835624145
5745,CevxZvSJLk8,Katy Perry - Roar,20150310,836755746
5746,CevxZvSJLk8,Katy Perry - Roar,20150311,837859960
5747,CevxZvSJLk8,Katy Perry - Roar,20150312,839005950
5748,CevxZvSJLk8,Katy Perry - Roar,20150313,840324689
5749,CevxZvSJLk8,Katy Perry - Roar,20150314,841927779
5750,CevxZvSJLk8,Katy Perry - Roar,20150315,843316398
5751,CevxZvSJLk8,Katy Perry - Roar,20150316,844479410
5752,CevxZvSJLk8,Katy Perry - Roar,20150317,845670099
5753,CevxZvSJLk8,Katy Perry - Roar,20150318,846890197
5754,CevxZvSJLk8,Katy Perry - Roar,20150319,848148532
5755,CevxZvSJLk8,Katy Perry - Roar,20150320,849543637
5756,CevxZvSJLk8,Katy Perry - Roar,20150321,851173933
5757,CevxZvSJLk8,Katy Perry - Roar,20150322,852557219
5758,CevxZvSJLk8,Katy Perry - Roar,20150323,853703490
5759,CevxZvSJLk8,Katy Perry - Roar,20150324,854894667
5760,CevxZvSJLk8,Katy Perry - Roar,20150325,856114960
5761,CevxZvSJLk8,Katy Perry - Roar,20150326,857372221
5762,CevxZvSJLk8,Katy Perry - Roar,20150327,858778651
5763,CevxZvSJLk8,Katy Perry - Roar,20150328,860391909
5764,CevxZvSJLk8,Katy Perry - Roar,20150329,861746988
5765,CevxZvSJLk8,Katy Perry - Roar,20150330,862976440
5766,CevxZvSJLk8,Katy Perry - Roar,20150331,864228319
5767,CevxZvSJLk8,Katy Perry - Roar,20150401,865528621
5768,CevxZvSJLk8,Katy Perry - Roar,20150402,866891486
5769,CevxZvSJLk8,Katy Perry - Roar,20150403,868290586
5770,CevxZvSJLk8,Katy Perry - Roar,20150404,869761715
5771,CevxZvSJLk8,Katy Perry - Roar,20150405,871076159
5772,CevxZvSJLk8,Katy Perry - Roar,20150406,872340953
5773,CevxZvSJLk8,Katy Perry - Roar,20150407,873607190
5774,CevxZvSJLk8,Katy Perry - Roar,20150408,874874016
5775,CevxZvSJLk8,Katy Perry - Roar,20150409,876188470
5776,CevxZvSJLk8,Katy Perry - Roar,20150410,877584279
5777,CevxZvSJLk8,Katy Perry - Roar,20150411,879152838
5778,CevxZvSJLk8,Katy Perry - Roar,20150412,880506476
5779,CevxZvSJLk8,Katy Perry - Roar,20150413,881643976
5780,CevxZvSJLk8,Katy Perry - Roar,20150414,882793060
5781,CevxZvSJLk8,Katy Perry - Roar,20150415,883960382
5782,CevxZvSJLk8,Katy Perry - Roar,20150416,885173893
5783,CevxZvSJLk8,Katy Perry - Roar,20150417,886550079
5784,CevxZvSJLk8,Katy Perry - Roar,20150418,888129133
5785,CevxZvSJLk8,Katy Perry - Roar,20150419,889500800
5786,CevxZvSJLk8,Katy Perry - Roar,20150420,890700662
5787,CevxZvSJLk8,Katy Perry - Roar,20150421,891904734
5788,CevxZvSJLk8,Katy Perry - Roar,20150422,893121560
5789,CevxZvSJLk8,Katy Perry - Roar,20150423,894373728
5790,CevxZvSJLk8,Katy Perry - Roar,20150424,895762800
5791,CevxZvSJLk8,Katy Perry - Roar,20150425,897363715
5792,CevxZvSJLk8,Katy Perry - Roar,20150426,898737386
5793,CevxZvSJLk8,Katy Perry - Roar,20150427,899900495
5794,CevxZvSJLk8,Katy Perry - Roar,20150428,901103154
5795,CevxZvSJLk8,Katy Perry - Roar,20150429,902348677
5796,CevxZvSJLk8,Katy Perry - Roar,20150430,903699651
5797,CevxZvSJLk8,Katy Perry - Roar,20150501,905294083
5798,CevxZvSJLk8,Katy Perry - Roar,20150502,906877394
5799,CevxZvSJLk8,Katy Perry - Roar,20150503,908255067
5800,CevxZvSJLk8,Katy Perry - Roar,20150504,909466774
5801,CevxZvSJLk8,Katy Perry - Roar,20150505,910655107
5802,CevxZvSJLk8,Katy Perry - Roar,20150506,911854658
5803,CevxZvSJLk8,Katy Perry - Roar,20150507,913095117
5804,CevxZvSJLk8,Katy Perry - Roar,20150508,914486246
5805,CevxZvSJLk8,Katy Perry - Roar,20150509,916087079
5806,CevxZvSJLk8,Katy Perry - Roar,20150510,917485945
5807,CevxZvSJLk8,Katy Perry - Roar,20150511,918690196
5808,CevxZvSJLk8,Katy Perry - Roar,20150512,919886090
5809,CevxZvSJLk8,Katy Perry - Roar,20150513,921119122
5810,CevxZvSJLk8,Katy Perry - Roar,20150514,922421524
5811,CevxZvSJLk8,Katy Perry - Roar,20150515,923858242
5812,CevxZvSJLk8,Katy Perry - Roar,20150516,925435354
5813,CevxZvSJLk8,Katy Perry - Roar,20150517,926743285
5814,CevxZvSJLk8,Katy Perry - Roar,20150518,927903164
5815,CevxZvSJLk8,Katy Perry - Roar,20150519,929082721
5816,CevxZvSJLk8,Katy Perry - Roar,20150520,930276197
5817,CevxZvSJLk8,Katy Perry - Roar,20150521,931475437
5818,CevxZvSJLk8,Katy Perry - Roar,20150522,932842201
5819,CevxZvSJLk8,Katy Perry - Roar,20150523,934356775
5820,CevxZvSJLk8,Katy Perry - Roar,20150524,935684872
5821,CevxZvSJLk8,Katy Perry - Roar,20150525,936908340
5822,CevxZvSJLk8,Katy Perry - Roar,20150526,938039777
5823,CevxZvSJLk8,Katy Perry - Roar,20150527,939190713
5824,CevxZvSJLk8,Katy Perry - Roar,20150528,940371854
5825,CevxZvSJLk8,Katy Perry - Roar,20150529,941694015
5826,CevxZvSJLk8,Katy Perry - Roar,20150530,943135988
5827,CevxZvSJLk8,Katy Perry - Roar,20150531,944381460
5828,CevxZvSJLk8,Katy Perry - Roar,20150601,945485925
5829,CevxZvSJLk8,Katy Perry - Roar,20150602,946627499
5830,CevxZvSJLk8,Katy Perry - Roar,20150603,947814455
5831,CevxZvSJLk8,Katy Perry - Roar,20150604,949049228
5832,CevxZvSJLk8,Katy Perry - Roar,20150605,950335793
5833,CevxZvSJLk8,Katy Perry - Roar,20150606,951728588
5834,CevxZvSJLk8,Katy Perry - Roar,20150607,952929911
5835,CevxZvSJLk8,Katy Perry - Roar,20150608,953984588
5836,CevxZvSJLk8,Katy Perry - Roar,20150609,955067929
5837,CevxZvSJLk8,Katy Perry - Roar,20150610,956145977
5838,CevxZvSJLk8,Katy Perry - Roar,20150611,957279178
5839,CevxZvSJLk8,Katy Perry - Roar,20150612,958503105
5840,CevxZvSJLk8,Katy Perry - Roar,20150613,959853486
5841,CevxZvSJLk8,Katy Perry - Roar,20150614,960893472
5842,CevxZvSJLk8,Katy Perry - Roar,20150615,961889171
5843,CevxZvSJLk8,Katy Perry - Roar,20150616,962872921
5844,CevxZvSJLk8,Katy Perry - Roar,20150617,963956079
5845,CevxZvSJLk8,Katy Perry - Roar,20150618,965084371
5846,CevxZvSJLk8,Katy Perry - Roar,20150619,966335607
5847,CevxZvSJLk8,Katy Perry - Roar,20150620,967635456
5848,CevxZvSJLk8,Katy Perry - Roar,20150621,968696091
5849,CevxZvSJLk8,Katy Perry - Roar,20150622,969743412
5850,CevxZvSJLk8,Katy Perry - Roar,20150623,970742135
5851,CevxZvSJLk8,Katy Perry - Roar,20150624,971701266
5852,CevxZvSJLk8,Katy Perry - Roar,20150625,972515957
5853,CevxZvSJLk8,Katy Perry - Roar,20150626,973462249
5854,CevxZvSJLk8,Katy Perry - Roar,20150627,974546262
5855,CevxZvSJLk8,Katy Perry - Roar,20150628,975443984
5856,CevxZvSJLk8,Katy Perry - Roar,20150629,976333703
5857,CevxZvSJLk8,Katy Perry - Roar,20150630,977102636
5858,CevxZvSJLk8,Katy Perry - Roar,20150701,977949795
5859,CevxZvSJLk8,Katy Perry - Roar,20150702,978705354
5860,CevxZvSJLk8,Katy Perry - Roar,20150703,979730003
5861,CevxZvSJLk8,Katy Perry - Roar,20150704,980856879
5862,CevxZvSJLk8,Katy Perry - Roar,20150705,981870674
5863,CevxZvSJLk8,Katy Perry - Roar,20150706,982847397
5864,CevxZvSJLk8,Katy Perry - Roar,20150707,983904472
5865,CevxZvSJLk8,Katy Perry - Roar,20150708,985008629
5866,CevxZvSJLk8,Katy Perry - Roar,20150709,986106555
5867,CevxZvSJLk8,Katy Perry - Roar,20150710,987246248
5868,CevxZvSJLk8,Katy Perry - Roar,20150711,988413592
5869,CevxZvSJLk8,Katy Perry - Roar,20150712,989449794
5870,CevxZvSJLk8,Katy Perry - Roar,20150713,990495309
5871,CevxZvSJLk8,Katy Perry - Roar,20150714,991529355
5872,CevxZvSJLk8,Katy Perry - Roar,20150715,992613444
5873,CevxZvSJLk8,Katy Perry - Roar,20150716,993727150
5874,CevxZvSJLk8,Katy Perry - Roar,20150717,994886631
5875,CevxZvSJLk8,Katy Perry - Roar,20150718,996055327
5876,CevxZvSJLk8,Katy Perry - Roar,20150719,997109018
5877,CevxZvSJLk8,Katy Perry - Roar,20150720,998222699
5878,CevxZvSJLk8,Katy Perry - Roar,20150721,999341496
5879,CevxZvSJLk8,Katy Perry - Roar,20150722,1000483593
5880,CevxZvSJLk8,Katy Perry - Roar,20150723,1001642792
5881,CevxZvSJLk8,Katy Perry - Roar,20150724,1002886273
5882,CevxZvSJLk8,Katy Perry - Roar,20150725,1004132391
5883,CevxZvSJLk8,Katy Perry - Roar,20150726,1005242219
5884,CevxZvSJLk8,Katy Perry - Roar,20150727,1006365595
5885,CevxZvSJLk8,Katy Perry - Roar,20150728,1007485685
5886,CevxZvSJLk8,Katy Perry - Roar,20150729,1008578139
5887,CevxZvSJLk8,Katy Perry - Roar,20150730,1009674649
5888,CevxZvSJLk8,Katy Perry - Roar,20150731,1010858018
5889,CevxZvSJLk8,Katy Perry - Roar,20150801,1012079516
5890,CevxZvSJLk8,Katy Perry - Roar,20150802,1013168730
5891,CevxZvSJLk8,Katy Perry - Roar,20150803,1014280170
5892,CevxZvSJLk8,Katy Perry - Roar,20150804,1015405980
5893,CevxZvSJLk8,Katy Perry - Roar,20150805,1016508024
5894,CevxZvSJLk8,Katy Perry - Roar,20150806,1017610984
5895,CevxZvSJLk8,Katy Perry - Roar,20150807,1018793860
5896,CevxZvSJLk8,Katy Perry - Roar,20150808,1020002809
5897,CevxZvSJLk8,Katy Perry - Roar,20150809,1021086430
5898,CevxZvSJLk8,Katy Perry - Roar,20150810,1022164468
5899,CevxZvSJLk8,Katy Perry - Roar,20150811,1023267984
5900,CevxZvSJLk8,Katy Perry - Roar,20150812,1024357863
5901,CevxZvSJLk8,Katy Perry - Roar,20150813,1025472867
5902,CevxZvSJLk8,Katy Perry - Roar,20150814,1026672862
5903,CevxZvSJLk8,Katy Perry - Roar,20150815,1027906082
5904,CevxZvSJLk8,Katy Perry - Roar,20150816,1029014663
5905,CevxZvSJLk8,Katy Perry - Roar,20150817,1030088886
5906,CevxZvSJLk8,Katy Perry - Roar,20150818,1031188742
5907,CevxZvSJLk8,Katy Perry - Roar,20150819,1032302454
5908,CevxZvSJLk8,Katy Perry - Roar,20150820,1033422868
5909,CevxZvSJLk8,Katy Perry - Roar,20150821,1034630241
5910,CevxZvSJLk8,Katy Perry - Roar,20150822,1035913071
5911,CevxZvSJLk8,Katy Perry - Roar,20150823,1037019369
5912,CevxZvSJLk8,Katy Perry - Roar,20150824,1038091012
5913,CevxZvSJLk8,Katy Perry - Roar,20150825,1039162546
5914,CevxZvSJLk8,Katy Perry - Roar,20150826,1040240418
5915,CevxZvSJLk8,Katy Perry - Roar,20150827,1041329430
5916,CevxZvSJLk8,Katy Perry - Roar,20150828,1042510546
5917,CevxZvSJLk8,Katy Perry - Roar,20150829,1043804451
5918,CevxZvSJLk8,Katy Perry - Roar,20150830,1044921398
5919,CevxZvSJLk8,Katy Perry - Roar,20150831,1045935942
5920,CevxZvSJLk8,Katy Perry - Roar,20150901,1046988234
5921,CevxZvSJLk8,Katy Perry - Roar,20150902,1048032895
5922,CevxZvSJLk8,Katy Perry - Roar,20150903,1049058960
5923,CevxZvSJLk8,Katy Perry - Roar,20150904,1050187789
5924,CevxZvSJLk8,Katy Perry - Roar,20150905,1051493633
5925,CevxZvSJLk8,Katy Perry - Roar,20150906,1052632778
5926,CevxZvSJLk8,Katy Perry - Roar,20150907,1053658770
5927,CevxZvSJLk8,Katy Perry - Roar,20150908,1054602463
5928,CevxZvSJLk8,Katy Perry - Roar,20150909,1055581832
5929,CevxZvSJLk8,Katy Perry - Roar,20150910,1056569336
5930,CevxZvSJLk8,Katy Perry - Roar,20150911,1057681946
5931,CevxZvSJLk8,Katy Perry - Roar,20150912,1058991410
5932,CevxZvSJLk8,Katy Perry - Roar,20150913,1060108663
5933,CevxZvSJLk8,Katy Perry - Roar,20150914,1061043996
5934,CevxZvSJLk8,Katy Perry - Roar,20150915,1061969896
5935,CevxZvSJLk8,Katy Perry - Roar,20150916,1062909573
5936,CevxZvSJLk8,Katy Perry - Roar,20150917,1063875465
5937,CevxZvSJLk8,Katy Perry - Roar,20150918,1064997805
5938,CevxZvSJLk8,Katy Perry - Roar,20150919,1066308568
5939,CevxZvSJLk8,Katy Perry - Roar,20150920,1067433837
5940,CevxZvSJLk8,Katy Perry - Roar,20150921,1068375081
5941,CevxZvSJLk8,Katy Perry - Roar,20150922,1069335016
5942,CevxZvSJLk8,Katy Perry - Roar,20150923,1070337415
5943,CevxZvSJLk8,Katy Perry - Roar,20150924,1071346695
5944,CevxZvSJLk8,Katy Perry - Roar,20150925,1072531707
5945,CevxZvSJLk8,Katy Perry - Roar,20150926,1073895641
5946,CevxZvSJLk8,Katy Perry - Roar,20150927,1075078195
5947,CevxZvSJLk8,Katy Perry - Roar,20150928,1076113710
5948,CevxZvSJLk8,Katy Perry - Roar,20150929,1077115371
5949,CevxZvSJLk8,Katy Perry - Roar,20150930,1078173505
